,Gene_ID,Gene_name,Transcript_ID,Transcript_name,Transcript_biotype
1505,ENSG00000003400,CASP10,ENST00000471191,CASP10-012,retained_intron
1506,ENSG00000003400,CASP10,ENST00000485408,CASP10-013,retained_intron
1507,ENSG00000064012,CASP8,ENST00000392263,CASP8-009,protein_coding
1508,ENSG00000064012,CASP8,ENST00000264274,CASP8-201,protein_coding
1509,ENSG00000064012,CASP8,ENST00000432109,CASP8-014,protein_coding
1510,ENSG00000064012,CASP8,ENST00000490682,CASP8-008,processed_transcript
1511,ENSG00000064012,CASP8,ENST00000264275,CASP8-006,protein_coding
1512,ENSG00000064012,CASP8,ENST00000471383,CASP8-015,retained_intron
1513,ENSG00000064012,CASP8,ENST00000450491,CASP8-020,protein_coding
1514,ENSG00000064012,CASP8,ENST00000440732,CASP8-021,protein_coding
1515,ENSG00000064012,CASP8,ENST00000392258,CASP8-004,protein_coding
1516,ENSG00000064012,CASP8,ENST00000447616,CASP8-010,protein_coding
1517,ENSG00000064012,CASP8,ENST00000358485,CASP8-002,protein_coding
1518,ENSG00000064012,CASP8,ENST00000392266,CASP8-202,protein_coding
1519,ENSG00000064012,CASP8,ENST00000437283,CASP8-001,nonsense_mediated_decay
1520,ENSG00000064012,CASP8,ENST00000413726,CASP8-023,protein_coding
1521,ENSG00000064012,CASP8,ENST00000490412,CASP8-011,processed_transcript
1522,ENSG00000064012,CASP8,ENST00000339403,CASP8-007,retained_intron
1523,ENSG00000064012,CASP8,ENST00000323492,CASP8-012,protein_coding
1524,ENSG00000064012,CASP8,ENST00000429881,CASP8-026,protein_coding
1525,ENSG00000064012,CASP8,ENST00000424461,CASP8-016,protein_coding
1526,ENSG00000064012,CASP8,ENST00000444430,CASP8-017,protein_coding
1527,ENSG00000178562,CD28,ENST00000374481,CD28-201,protein_coding
1528,ENSG00000178562,CD28,ENST00000458610,CD28-002,protein_coding
1529,ENSG00000178562,CD28,ENST00000324106,CD28-001,protein_coding
1530,ENSG00000118260,CREB1,ENST00000430624,CREB1-003,protein_coding
1531,ENSG00000118260,CREB1,ENST00000432329,CREB1-001,protein_coding
1532,ENSG00000118260,CREB1,ENST00000353267,CREB1-002,protein_coding
1533,ENSG00000118260,CREB1,ENST00000445803,CREB1-005,protein_coding
1534,ENSG00000118260,CREB1,ENST00000421139,CREB1-007,protein_coding
1535,ENSG00000118260,CREB1,ENST00000494094,CREB1-008,retained_intron
1536,ENSG00000118260,CREB1,ENST00000452474,CREB1-006,protein_coding
1537,ENSG00000118260,CREB1,ENST00000414681,CREB1-009,protein_coding
1538,ENSG00000118260,CREB1,ENST00000480189,CREB1-013,processed_transcript
1539,ENSG00000118260,CREB1,ENST00000464407,CREB1-012,retained_intron
1540,ENSG00000118260,CREB1,ENST00000448277,CREB1-011,protein_coding
1541,ENSG00000118260,CREB1,ENST00000457101,CREB1-010,protein_coding
1542,ENSG00000118260,CREB1,ENST00000418081,CREB1-014,nonsense_mediated_decay
1543,ENSG00000118260,CREB1,ENST00000455757,CREB1-016,protein_coding
1544,ENSG00000118260,CREB1,ENST00000494983,CREB1-015,processed_transcript
1545,ENSG00000118260,CREB1,ENST00000446449,CREB1-017,processed_transcript
1546,ENSG00000118260,CREB1,ENST00000451164,CREB1-018,processed_transcript
1547,ENSG00000138413,IDH1,ENST00000345146,IDH1-001,protein_coding
1548,ENSG00000138413,IDH1,ENST00000446179,IDH1-004,protein_coding
1549,ENSG00000138413,IDH1,ENST00000415913,IDH1-006,protein_coding
1550,ENSG00000138413,IDH1,ENST00000484575,IDH1-012,retained_intron
1551,ENSG00000138413,IDH1,ENST00000415282,IDH1-009,protein_coding
1552,ENSG00000138413,IDH1,ENST00000462386,IDH1-003,retained_intron
1553,ENSG00000138413,IDH1,ENST00000417583,IDH1-008,protein_coding
1554,ENSG00000138413,IDH1,ENST00000451391,IDH1-007,protein_coding
1555,ENSG00000138413,IDH1,ENST00000481557,IDH1-010,retained_intron
1556,ENSG00000178568,ERBB4,ENST00000402597,ERBB4-201,protein_coding
1557,ENSG00000178568,ERBB4,ENST00000342788,ERBB4-001,protein_coding
1558,ENSG00000178568,ERBB4,ENST00000436443,ERBB4-002,protein_coding
1559,ENSG00000178568,ERBB4,ENST00000484594,ERBB4-003,retained_intron
1560,ENSG00000178568,ERBB4,ENST00000260943,ERBB4-004,protein_coding
1561,ENSG00000178568,ERBB4,ENST00000463121,ERBB4-008,processed_transcript
1562,ENSG00000178568,ERBB4,ENST00000484474,ERBB4-006,processed_transcript
1563,ENSG00000178568,ERBB4,ENST00000435846,ERBB4-005,protein_coding
1564,ENSG00000178568,ERBB4,ENST00000459774,ERBB4-007,retained_intron
1565,ENSG00000138376,BARD1,ENST00000260947,BARD1-001,protein_coding
1566,ENSG00000138376,BARD1,ENST00000619009,BARD1-205,protein_coding
1567,ENSG00000138376,BARD1,ENST00000617164,BARD1-204,protein_coding
1568,ENSG00000138376,BARD1,ENST00000613374,BARD1-202,protein_coding
1569,ENSG00000138376,BARD1,ENST00000613706,BARD1-203,protein_coding
1570,ENSG00000138376,BARD1,ENST00000471590,BARD1-002,processed_transcript
1571,ENSG00000138376,BARD1,ENST00000432456,BARD1-004,protein_coding
1572,ENSG00000138376,BARD1,ENST00000613192,BARD1-201,protein_coding
1573,ENSG00000138376,BARD1,ENST00000620057,BARD1-206,protein_coding
1574,ENSG00000138376,BARD1,ENST00000455743,BARD1-003,nonsense_mediated_decay
1575,ENSG00000138376,BARD1,ENST00000421162,BARD1-005,protein_coding
1576,ENSG00000138376,BARD1,ENST00000465841,BARD1-006,retained_intron
1577,ENSG00000138376,BARD1,ENST00000471787,BARD1-007,processed_transcript
1578,ENSG00000138376,BARD1,ENST00000479904,BARD1-008,retained_intron
1579,ENSG00000138363,ATIC,ENST00000236959,ATIC-001,protein_coding
1580,ENSG00000138363,ATIC,ENST00000444305,ATIC-004,nonsense_mediated_decay
1581,ENSG00000138363,ATIC,ENST00000488712,ATIC-006,retained_intron
1582,ENSG00000138363,ATIC,ENST00000443953,ATIC-002,nonsense_mediated_decay
1583,ENSG00000138363,ATIC,ENST00000435675,ATIC-007,protein_coding
1584,ENSG00000138363,ATIC,ENST00000427397,ATIC-008,nonsense_mediated_decay
1585,ENSG00000138363,ATIC,ENST00000413174,ATIC-009,protein_coding
1586,ENSG00000138363,ATIC,ENST00000446622,ATIC-012,processed_transcript
1587,ENSG00000138363,ATIC,ENST00000426233,ATIC-013,protein_coding
1588,ENSG00000138363,ATIC,ENST00000479093,ATIC-016,retained_intron
1589,ENSG00000138363,ATIC,ENST00000467388,ATIC-014,retained_intron
1590,ENSG00000138363,ATIC,ENST00000459796,ATIC-011,retained_intron
1591,ENSG00000138363,ATIC,ENST00000442048,ATIC-015,processed_transcript
1592,ENSG00000138363,ATIC,ENST00000478734,ATIC-003,retained_intron
1593,ENSG00000115414,FN1,ENST00000421182,FN1-005,protein_coding
1594,ENSG00000115414,FN1,ENST00000323926,FN1-002,protein_coding
1595,ENSG00000115414,FN1,ENST00000336916,FN1-003,protein_coding
1596,ENSG00000115414,FN1,ENST00000357867,FN1-004,protein_coding
1597,ENSG00000115414,FN1,ENST00000354785,FN1-001,protein_coding
1598,ENSG00000115414,FN1,ENST00000359671,FN1-201,protein_coding
1599,ENSG00000115414,FN1,ENST00000492816,FN1-007,retained_intron
1600,ENSG00000115414,FN1,ENST00000446046,FN1-008,protein_coding
1601,ENSG00000115414,FN1,ENST00000443816,FN1-009,protein_coding
1602,ENSG00000115414,FN1,ENST00000432072,FN1-012,protein_coding
1603,ENSG00000115414,FN1,ENST00000498719,FN1-010,retained_intron
1604,ENSG00000115414,FN1,ENST00000356005,FN1-013,protein_coding
1605,ENSG00000115414,FN1,ENST00000456923,FN1-011,protein_coding
1606,ENSG00000115414,FN1,ENST00000494446,FN1-017,retained_intron
1607,ENSG00000115414,FN1,ENST00000469569,FN1-018,retained_intron
1608,ENSG00000115414,FN1,ENST00000473614,FN1-019,retained_intron
1609,ENSG00000115414,FN1,ENST00000480024,FN1-021,retained_intron
1610,ENSG00000115414,FN1,ENST00000461974,FN1-022,retained_intron
1611,ENSG00000115414,FN1,ENST00000485567,FN1-023,retained_intron
1612,ENSG00000115414,FN1,ENST00000460217,FN1-025,retained_intron
1613,ENSG00000115414,FN1,ENST00000438981,FN1-026,protein_coding
1614,ENSG00000115414,FN1,ENST00000474036,FN1-027,retained_intron
1615,ENSG00000115414,FN1,ENST00000490833,FN1-028,processed_transcript
1616,ENSG00000115414,FN1,ENST00000480737,FN1-024,retained_intron
1617,ENSG00000115414,FN1,ENST00000471193,FN1-031,retained_intron
1618,ENSG00000115414,FN1,ENST00000426059,FN1-014,protein_coding
1619,ENSG00000115414,FN1,ENST00000496542,FN1-032,retained_intron
1620,ENSG00000163497,FEV,ENST00000295727,FEV-001,protein_coding
1621,ENSG00000163497,FEV,ENST00000470119,FEV-002,retained_intron
1622,ENSG00000116106,EPHA4,ENST00000469354,EPHA4-014,processed_transcript
1623,ENSG00000116106,EPHA4,ENST00000281821,EPHA4-201,protein_coding
1624,ENSG00000116106,EPHA4,ENST00000472696,EPHA4-015,processed_transcript
1625,ENSG00000116106,EPHA4,ENST00000409854,EPHA4-003,protein_coding
1626,ENSG00000116106,EPHA4,ENST00000409938,EPHA4-001,protein_coding
1627,ENSG00000116106,EPHA4,ENST00000424339,EPHA4-009,nonsense_mediated_decay
1628,ENSG00000116106,EPHA4,ENST00000495693,EPHA4-008,retained_intron
1629,ENSG00000116106,EPHA4,ENST00000443796,EPHA4-012,protein_coding
1630,ENSG00000116106,EPHA4,ENST00000441679,EPHA4-006,protein_coding
1631,ENSG00000116106,EPHA4,ENST00000463446,EPHA4-007,retained_intron
1632,ENSG00000116106,EPHA4,ENST00000415749,EPHA4-013,nonsense_mediated_decay
1633,ENSG00000116106,EPHA4,ENST00000419964,EPHA4-005,protein_coding
1634,ENSG00000116106,EPHA4,ENST00000541600,EPHA4-002,protein_coding
1635,ENSG00000116106,EPHA4,ENST00000434266,EPHA4-004,protein_coding
1636,ENSG00000135903,PAX3,ENST00000392069,PAX3-008,protein_coding
1637,ENSG00000135903,PAX3,ENST00000344493,PAX3-001,protein_coding
1638,ENSG00000135903,PAX3,ENST00000350526,PAX3-006,protein_coding
1639,ENSG00000135903,PAX3,ENST00000336840,PAX3-002,protein_coding
1640,ENSG00000135903,PAX3,ENST00000392070,PAX3-004,protein_coding
1641,ENSG00000135903,PAX3,ENST00000409551,PAX3-009,protein_coding
1642,ENSG00000135903,PAX3,ENST00000464706,PAX3-007,processed_transcript
1643,ENSG00000135903,PAX3,ENST00000555548,PAX3-010,retained_intron
1644,ENSG00000135903,PAX3,ENST00000409828,PAX3-005,protein_coding
1645,ENSG00000135903,PAX3,ENST00000258387,PAX3-003,protein_coding
1646,ENSG00000123983,ACSL3,ENST00000357430,ACSL3-001,protein_coding
1647,ENSG00000123983,ACSL3,ENST00000392066,ACSL3-002,protein_coding
1648,ENSG00000123983,ACSL3,ENST00000535678,ACSL3-010,protein_coding
1649,ENSG00000123983,ACSL3,ENST00000413316,ACSL3-003,protein_coding
1650,ENSG00000123983,ACSL3,ENST00000542810,ACSL3-011,retained_intron
1651,ENSG00000123983,ACSL3,ENST00000540115,ACSL3-012,protein_coding
1652,ENSG00000123983,ACSL3,ENST00000463813,ACSL3-004,retained_intron
1653,ENSG00000123983,ACSL3,ENST00000421680,ACSL3-005,processed_transcript
1654,ENSG00000123983,ACSL3,ENST00000407441,ACSL3-007,nonsense_mediated_decay
1655,ENSG00000123983,ACSL3,ENST00000474422,ACSL3-008,retained_intron
1656,ENSG00000123983,ACSL3,ENST00000495541,ACSL3-009,retained_intron
1657,ENSG00000036257,CUL3,ENST00000264414,CUL3-001,protein_coding
1658,ENSG00000036257,CUL3,ENST00000344951,CUL3-201,protein_coding
1659,ENSG00000036257,CUL3,ENST00000497715,CUL3-005,retained_intron
1660,ENSG00000036257,CUL3,ENST00000454323,CUL3-010,nonsense_mediated_decay
1661,ENSG00000036257,CUL3,ENST00000409096,CUL3-002,protein_coding
1662,ENSG00000036257,CUL3,ENST00000617432,CUL3-202,protein_coding
1663,ENSG00000036257,CUL3,ENST00000409777,CUL3-003,protein_coding
1664,ENSG00000036257,CUL3,ENST00000451538,CUL3-011,protein_coding
1665,ENSG00000036257,CUL3,ENST00000536702,CUL3-015,processed_transcript
1666,ENSG00000036257,CUL3,ENST00000487558,CUL3-004,retained_intron
1667,ENSG00000036257,CUL3,ENST00000481135,CUL3-009,retained_intron
1668,ENSG00000036257,CUL3,ENST00000484081,CUL3-008,retained_intron
1669,ENSG00000036257,CUL3,ENST00000541548,CUL3-014,processed_transcript
1670,ENSG00000036257,CUL3,ENST00000432260,CUL3-013,nonsense_mediated_decay
1671,ENSG00000036257,CUL3,ENST00000436172,CUL3-006,protein_coding
1672,ENSG00000036257,CUL3,ENST00000546102,CUL3-012,processed_transcript
1673,ENSG00000169047,IRS1,ENST00000305123,IRS1-001,protein_coding
1674,ENSG00000169047,IRS1,ENST00000498335,IRS1-002,processed_transcript
1675,ENSG00000187957,DNER,ENST00000341772,DNER-001,protein_coding
1676,ENSG00000187957,DNER,ENST00000482831,DNER-002,processed_transcript
1677,ENSG00000144476,ACKR3,ENST00000447924,ACKR3-002,protein_coding
1678,ENSG00000144476,ACKR3,ENST00000272928,ACKR3-001,protein_coding
1679,ENSG00000115648,MLPH,ENST00000422695,MLPH-009,protein_coding
1680,ENSG00000115648,MLPH,ENST00000429898,MLPH-010,protein_coding
1681,ENSG00000115648,MLPH,ENST00000410032,MLPH-002,protein_coding
1682,ENSG00000115648,MLPH,ENST00000264605,MLPH-001,protein_coding
1683,ENSG00000115648,MLPH,ENST00000477222,MLPH-011,processed_transcript
1684,ENSG00000115648,MLPH,ENST00000468178,MLPH-003,processed_transcript
1685,ENSG00000115648,MLPH,ENST00000338530,MLPH-004,protein_coding
1686,ENSG00000115648,MLPH,ENST00000469619,MLPH-012,retained_intron
1687,ENSG00000115648,MLPH,ENST00000409373,MLPH-005,protein_coding
1688,ENSG00000115648,MLPH,ENST00000477501,MLPH-013,processed_transcript
1689,ENSG00000115648,MLPH,ENST00000495439,MLPH-006,retained_intron
1690,ENSG00000115648,MLPH,ENST00000464123,MLPH-007,retained_intron
1691,ENSG00000115648,MLPH,ENST00000478712,MLPH-014,retained_intron
1692,ENSG00000115648,MLPH,ENST00000494110,MLPH-015,retained_intron
1693,ENSG00000115648,MLPH,ENST00000437893,MLPH-008,protein_coding
1694,ENSG00000115648,MLPH,ENST00000485956,MLPH-016,processed_transcript
1695,ENSG00000115648,MLPH,ENST00000482528,MLPH-017,retained_intron
1696,ENSG00000115648,MLPH,ENST00000436965,MLPH-018,protein_coding
1697,ENSG00000115648,MLPH,ENST00000415753,MLPH-019,protein_coding
1698,ENSG00000115648,MLPH,ENST00000432475,MLPH-020,nonsense_mediated_decay
1699,ENSG00000115648,MLPH,ENST00000434770,MLPH-022,protein_coding
1700,ENSG00000115648,MLPH,ENST00000477457,MLPH-021,retained_intron
1701,ENSG00000115648,MLPH,ENST00000489967,MLPH-023,retained_intron
1702,ENSG00000196220,SRGAP3,ENST00000383836,SRGAP3-001,protein_coding
1703,ENSG00000196220,SRGAP3,ENST00000360413,SRGAP3-002,protein_coding
1704,ENSG00000196220,SRGAP3,ENST00000491467,SRGAP3-007,retained_intron
1705,ENSG00000196220,SRGAP3,ENST00000520860,SRGAP3-012,processed_transcript
1706,ENSG00000196220,SRGAP3,ENST00000518265,SRGAP3-011,processed_transcript
1707,ENSG00000196220,SRGAP3,ENST00000618999,SRGAP3-201,protein_coding
1708,ENSG00000196220,SRGAP3,ENST00000475560,SRGAP3-008,processed_transcript
1709,ENSG00000196220,SRGAP3,ENST00000433332,SRGAP3-010,processed_transcript
1710,ENSG00000196220,SRGAP3,ENST00000485983,SRGAP3-004,retained_intron
1711,ENSG00000196220,SRGAP3,ENST00000470951,SRGAP3-005,retained_intron
1712,ENSG00000196220,SRGAP3,ENST00000480750,SRGAP3-009,processed_transcript
1713,ENSG00000196220,SRGAP3,ENST00000490889,SRGAP3-013,processed_transcript
1714,ENSG00000196220,SRGAP3,ENST00000490348,SRGAP3-006,processed_transcript
1715,ENSG00000144554,FANCD2,ENST00000287647,FANCD2-001,protein_coding
1716,ENSG00000144554,FANCD2,ENST00000383807,FANCD2-201,protein_coding
1717,ENSG00000144554,FANCD2,ENST00000435522,FANCD2-005,nonsense_mediated_decay
1718,ENSG00000144554,FANCD2,ENST00000419585,FANCD2-002,protein_coding
1719,ENSG00000144554,FANCD2,ENST00000431693,FANCD2-003,protein_coding
1720,ENSG00000144554,FANCD2,ENST00000625535,FANCD2-202,protein_coding
1721,ENSG00000144554,FANCD2,ENST00000438741,FANCD2-008,processed_transcript
1722,ENSG00000144554,FANCD2,ENST00000483276,FANCD2-006,processed_transcript
1723,ENSG00000144554,FANCD2,ENST00000464934,FANCD2-007,retained_intron
1724,ENSG00000144554,FANCD2,ENST00000421731,FANCD2-004,nonsense_mediated_decay
1725,ENSG00000144554,FANCD2,ENST00000470757,FANCD2-011,processed_transcript
1726,ENSG00000144554,FANCD2,ENST00000480909,FANCD2-010,retained_intron
1727,ENSG00000144554,FANCD2,ENST00000470028,FANCD2-012,processed_transcript
1728,ENSG00000134086,VHL,ENST00000256474,VHL-001,protein_coding
1729,ENSG00000134086,VHL,ENST00000345392,VHL-002,protein_coding
1730,ENSG00000134086,VHL,ENST00000477538,VHL-003,processed_transcript
1731,ENSG00000132170,PPARG,ENST00000397010,PPARG-003,protein_coding
1732,ENSG00000132170,PPARG,ENST00000397029,PPARG-015,protein_coding
1733,ENSG00000132170,PPARG,ENST00000309576,PPARG-007,protein_coding
1734,ENSG00000132170,PPARG,ENST00000397015,PPARG-013,protein_coding
1735,ENSG00000132170,PPARG,ENST00000455517,PPARG-004,protein_coding
1736,ENSG00000132170,PPARG,ENST00000397012,PPARG-001,protein_coding
1737,ENSG00000132170,PPARG,ENST00000397026,PPARG-005,protein_coding
1738,ENSG00000132170,PPARG,ENST00000497594,PPARG-008,retained_intron
1739,ENSG00000132170,PPARG,ENST00000438682,PPARG-017,protein_coding
1740,ENSG00000132170,PPARG,ENST00000397000,PPARG-009,protein_coding
1741,ENSG00000132170,PPARG,ENST00000477039,PPARG-012,retained_intron
1742,ENSG00000132170,PPARG,ENST00000287820,PPARG-002,protein_coding
1743,ENSG00000132170,PPARG,ENST00000397023,PPARG-011,nonsense_mediated_decay
1744,ENSG00000132170,PPARG,ENST00000396999,PPARG-014,nonsense_mediated_decay
1745,ENSG00000132155,RAF1,ENST00000251849,RAF1-001,protein_coding
1746,ENSG00000132155,RAF1,ENST00000442415,RAF1-007,protein_coding
1747,ENSG00000132155,RAF1,ENST00000432427,RAF1-008,protein_coding
1748,ENSG00000132155,RAF1,ENST00000423275,RAF1-006,nonsense_mediated_decay
1749,ENSG00000132155,RAF1,ENST00000471449,RAF1-009,retained_intron
1750,ENSG00000132155,RAF1,ENST00000465826,RAF1-004,retained_intron
1751,ENSG00000132155,RAF1,ENST00000475353,RAF1-012,retained_intron
1752,ENSG00000132155,RAF1,ENST00000494557,RAF1-002,retained_intron
1753,ENSG00000132155,RAF1,ENST00000460610,RAF1-005,retained_intron
1754,ENSG00000132155,RAF1,ENST00000491290,RAF1-011,retained_intron
1755,ENSG00000132155,RAF1,ENST00000416093,RAF1-010,nonsense_mediated_decay
1756,ENSG00000132155,RAF1,ENST00000492690,RAF1-003,retained_intron
1757,ENSG00000163520,FBLN2,ENST00000404922,FBLN2-001,protein_coding
1758,ENSG00000163520,FBLN2,ENST00000295760,FBLN2-002,protein_coding
1759,ENSG00000163520,FBLN2,ENST00000465610,FBLN2-004,protein_coding
1760,ENSG00000163520,FBLN2,ENST00000492059,FBLN2-008,protein_coding
1761,ENSG00000163520,FBLN2,ENST00000477845,FBLN2-005,retained_intron
1762,ENSG00000163520,FBLN2,ENST00000295761,FBLN2-006,protein_coding
1763,ENSG00000163520,FBLN2,ENST00000421373,FBLN2-007,protein_coding
1764,ENSG00000154767,XPC,ENST00000285021,XPC-001,protein_coding
1765,ENSG00000154767,XPC,ENST00000476581,XPC-002,nonsense_mediated_decay
1766,ENSG00000154767,XPC,ENST00000427795,XPC-006,retained_intron
1767,ENSG00000154767,XPC,ENST00000477324,XPC-008,retained_intron
1768,ENSG00000154767,XPC,ENST00000455144,XPC-005,retained_intron
1769,ENSG00000154767,XPC,ENST00000452172,XPC-004,retained_intron
1770,ENSG00000154767,XPC,ENST00000511155,XPC-007,protein_coding
1771,ENSG00000163513,TGFBR2,ENST00000295754,TGFBR2-001,protein_coding
1772,ENSG00000163513,TGFBR2,ENST00000359013,TGFBR2-002,protein_coding
1773,ENSG00000076242,MLH1,ENST00000231790,MLH1-001,protein_coding
1774,ENSG00000076242,MLH1,ENST00000536378,MLH1-201,protein_coding
1775,ENSG00000076242,MLH1,ENST00000457004,MLH1-012,nonsense_mediated_decay
1776,ENSG00000076242,MLH1,ENST00000432299,MLH1-002,nonsense_mediated_decay
1777,ENSG00000076242,MLH1,ENST00000442249,MLH1-013,nonsense_mediated_decay
1778,ENSG00000076242,MLH1,ENST00000454028,MLH1-018,nonsense_mediated_decay
1779,ENSG00000076242,MLH1,ENST00000456676,MLH1-003,protein_coding
1780,ENSG00000076242,MLH1,ENST00000458205,MLH1-004,protein_coding
1781,ENSG00000076242,MLH1,ENST00000476172,MLH1-014,processed_transcript
1782,ENSG00000076242,MLH1,ENST00000539477,MLH1-202,protein_coding
1783,ENSG00000076242,MLH1,ENST00000455445,MLH1-005,protein_coding
1784,ENSG00000076242,MLH1,ENST00000441265,MLH1-020,protein_coding
1785,ENSG00000076242,MLH1,ENST00000435176,MLH1-006,protein_coding
1786,ENSG00000076242,MLH1,ENST00000429117,MLH1-016,protein_coding
1787,ENSG00000076242,MLH1,ENST00000492474,MLH1-015,processed_transcript
1788,ENSG00000076242,MLH1,ENST00000466900,MLH1-019,processed_transcript
1789,ENSG00000076242,MLH1,ENST00000485889,MLH1-017,processed_transcript
1790,ENSG00000076242,MLH1,ENST00000447829,MLH1-007,nonsense_mediated_decay
1791,ENSG00000076242,MLH1,ENST00000458009,MLH1-008,nonsense_mediated_decay
1792,ENSG00000076242,MLH1,ENST00000413212,MLH1-009,nonsense_mediated_decay
1793,ENSG00000076242,MLH1,ENST00000616768,MLH1-021,protein_coding
1794,ENSG00000076242,MLH1,ENST00000450420,MLH1-010,protein_coding
1795,ENSG00000076242,MLH1,ENST00000413740,MLH1-011,protein_coding
1796,ENSG00000172936,MYD88,ENST00000417037,MYD88-201,protein_coding
1797,ENSG00000172936,MYD88,ENST00000396334,MYD88-001,protein_coding
1798,ENSG00000172936,MYD88,ENST00000424893,MYD88-011,protein_coding
1799,ENSG00000172936,MYD88,ENST00000416282,MYD88-002,retained_intron
1800,ENSG00000172936,MYD88,ENST00000460295,MYD88-003,retained_intron
1801,ENSG00000172936,MYD88,ENST00000495303,MYD88-008,protein_coding
1802,ENSG00000172936,MYD88,ENST00000443433,MYD88-009,protein_coding
1803,ENSG00000172936,MYD88,ENST00000421516,MYD88-006,protein_coding
1804,ENSG00000172936,MYD88,ENST00000481122,MYD88-013,processed_transcript
1805,ENSG00000172936,MYD88,ENST00000484513,MYD88-007,retained_intron
1806,ENSG00000172936,MYD88,ENST00000463956,MYD88-012,processed_transcript
1807,ENSG00000114739,ACVR2B,ENST00000352511,ACVR2B-001,protein_coding
1808,ENSG00000114739,ACVR2B,ENST00000465020,ACVR2B-002,retained_intron
